     11701 5.850500e-02     1.91477729592213457e+01
     11721 5.860500e-02     1.89428931494333845e+01
     11741 5.870500e-02     1.88677756807426604e+01
     11761 5.880500e-02     1.87481512676502398e+01
     11781 5.890500e-02     1.82682014423805619e+01
     11801 5.900500e-02     1.78104782972681441e+01
     11821 5.910500e-02     1.79262301292396202e+01
     11841 5.920500e-02     1.80561970114942056e+01
     11861 5.930500e-02     1.80020475214309670e+01
     11881 5.940500e-02     1.79493009028983614e+01
     11901 5.950500e-02     1.73548946189727111e+01
     11921 5.960500e-02     1.78674946881908525e+01
     11941 5.970500e-02     1.80016433120370642e+01
     11961 5.980500e-02     1.82255777735240727e+01
     11981 5.990500e-02     1.81685938738877688e+01
     12001 6.000500e-02     1.80703562514869240e+01
     12021 6.010500e-02     1.79452381802168510e+01
     12041 6.020500e-02     1.78939241227197314e+01
     12061 6.030500e-02     1.79097566026631085e+01
     12081 6.040500e-02     1.79328357241015865e+01
     12101 6.050500e-02     1.79937548954283209e+01
     12121 6.060500e-02     1.82080935455253581e+01
     12141 6.070500e-02     1.83129362568330194e+01
     12161 6.080500e-02     1.82449178589504761e+01
     12181 6.090500e-02     1.77522648801356091e+01
     12201 6.100500e-02     1.78226317218944459e+01
     12221 6.110500e-02     1.79154157674117229e+01
     12241 6.120500e-02     1.80593609127030774e+01
     12261 6.130500e-02     1.84813257195099965e+01
     12281 6.140500e-02     1.89835829033039047e+01
     12301 6.150500e-02     1.88923757260188587e+01
     12321 6.160500e-02     1.88624763783696849e+01
     12341 6.170500e-02     1.89348873602699435e+01
     12361 6.180500e-02     1.92447702810147305e+01
     12381 6.190500e-02     1.93804791026170129e+01
     12401 6.200500e-02     1.92233132244170228e+01
     12421 6.210500e-02     1.87485723426196458e+01
     12441 6.220500e-02     1.90311311672605861e+01
     12461 6.230500e-02     1.90779593047210803e+01
     12481 6.240500e-02     1.89513313048930598e+01
     12501 6.250500e-02     1.90283122345039217e+01
     12521 6.260500e-02     1.95311131674140839e+01
     12541 6.270500e-02     1.97260513755660938e+01
     12561 6.280500e-02     1.98559950246048906e+01
     12581 6.290500e-02     1.96457007744713508e+01
     12601 6.300500e-02     1.99621763851753755e+01
     12621 6.310500e-02     1.99038404780459786e+01
     12641 6.320500e-02     2.00387638113165103e+01
     12661 6.330500e-02     1.99126846385993090e+01
     12681 6.340500e-02     1.95369655023234117e+01
     12701 6.350500e-02     1.95431485237539349e+01
     12721 6.360500e-02     1.98451619627126767e+01
     12741 6.370500e-02     1.99223947863892334e+01
     12761 6.380500e-02     1.97066533825652286e+01
     12781 6.390500e-02     1.95443983550665905e+01
     12801 6.400500e-02     1.93577334605257789e+01
     12821 6.410500e-02     1.96454229920008103e+01
     12841 6.420500e-02     1.99518602372852314e+01
     12861 6.430500e-02     2.00842229471972828e+01
     12881 6.440500e-02     2.04243058584991068e+01
     12901 6.450500e-02     2.07866667263104432e+01
     12921 6.460500e-02     2.08443565000682334e+01
     12941 6.470500e-02     2.06847016755699187e+01
     12961 6.480500e-02     2.09180199280808807e+01
     12981 6.490500e-02     2.03213916393439114e+01
     13001 6.500500e-02     2.01966883691510084e+01
     13021 6.510500e-02     1.98695193222189523e+01
     13041 6.520500e-02     2.01972896887109599e+01
     13061 6.530500e-02     2.02168732560173900e+01
     13081 6.540500e-02     1.97667490569483917e+01
     13101 6.550500e-02     1.94555403658576047e+01
     13121 6.560500e-02     1.93640193955032913e+01
     13141 6.570500e-02     1.97400156231676149e+01
     13161 6.580500e-02     1.98822255128314040e+01
     13181 6.590500e-02     2.03040849370525969e+01
     13201 6.600500e-02     2.01719592841258653e+01
     13221 6.610500e-02     2.03516122397853358e+01
     13241 6.620500e-02     2.01651493605468985e+01
     13261 6.630500e-02     2.05410676988425216e+01
     13281 6.640500e-02     2.00675068222465320e+01
     13301 6.650500e-02     2.01948916280686355e+01
     13321 6.660500e-02     2.00582935303283314e+01
     13341 6.670500e-02     2.02139931189842308e+01
     13361 6.680500e-02     1.99451207237489498e+01
     13381 6.690500e-02     1.96143724313297199e+01
     13401 6.700500e-02     1.97300448150262824e+01
     13421 6.710500e-02     2.03238768958256486e+01
     13441 6.720500e-02     2.06276327354318951e+01
     13461 6.730500e-02     2.04697099887294058e+01
     13481 6.740500e-02     2.04107754852136019e+01
     13501 6.750500e-02     2.07170836649045533e+01
     13521 6.760500e-02     2.10842858352180578e+01
     13541 6.770500e-02     2.10195603573129510e+01
     13561 6.780500e-02     2.03912451739418543e+01
     13581 6.790500e-02     1.98432185396614393e+01
     13601 6.800500e-02     1.96444066444157492e+01
     13621 6.810500e-02     1.98941878599124884e+01
     13641 6.820500e-02     2.01765343376022486e+01
     13661 6.830500e-02     1.99297714138358835e+01
     13681 6.840500e-02     1.96823462270196003e+01
     13701 6.850500e-02     1.97160879229498072e+01
     13721 6.860500e-02     1.94867690264433939e+01
     13741 6.870500e-02     1.93241511305208569e+01
     13761 6.880500e-02     1.91579908596219219e+01
     13781 6.890500e-02     1.93452143696851842e+01
     13801 6.900250e-02     1.92040893558588692e+01
     13821 6.905250e-02     1.94329343843344731e+01
     13841 6.910250e-02     1.94846083046376570e+01
     13861 6.915250e-02     1.93053421301775288e+01
     13881 6.920250e-02     1.92492479334438613e+01
     13901 6.925250e-02     1.94788571644538457e+01
     13921 6.930250e-02     2.00920533847426022e+01
     13941 6.935250e-02     2.02017405755839228e+01
     13961 6.940250e-02     1.98953060198014100e+01
     13981 6.945250e-02     1.95483690398574588e+01
     14001 6.950250e-02     1.97259886383624945e+01
     14021 6.955250e-02     2.02149939825146596e+01
     14041 6.960250e-02     2.07771075469906279e+01
     14061 6.965250e-02     2.07475393683876810e+01
     14081 6.970250e-02     2.01681850484613960e+01
     14101 6.975250e-02     1.96131141171751544e+01
     14121 6.980250e-02     1.85855050436064850e+01
     14141 6.985250e-02     1.88034018275906014e+01
     14161 6.990250e-02     1.97467082007390715e+01
     14181 6.995250e-02     1.96216563970797964e+01
     14201 7.000250e-02     1.90228067099479574e+01
     14221 7.005250e-02     1.87042160035398766e+01
     14241 7.010250e-02     1.87416433608425237e+01
     14261 7.015250e-02     1.88293283230555168e+01
     14281 7.020250e-02     2.02390783059123827e+01
     14301 7.025250e-02     2.03342702009268841e+01
     14321 7.030250e-02     2.02116189124065642e+01
     14341 7.035250e-02     2.02821957009575833e+01
     14361 7.040250e-02     2.05508622907323186e+01
     14381 7.045250e-02     2.04621162120537399e+01
     14401 7.050250e-02     2.03530092892428485e+01
     14421 7.055250e-02     2.00786495514182945e+01
     14441 7.060250e-02     2.00700278354901904e+01
     14461 7.065250e-02     2.06469083377984113e+01
     14481 7.070250e-02     2.10111749071498970e+01
     14501 7.075250e-02     2.11372644785629724e+01
     14521 7.080250e-02     2.17101541304281831e+01
     14541 7.085250e-02     2.20036047436004196e+01
     14561 7.090250e-02     2.20822531245569174e+01
     14581 7.095250e-02     2.17976821509652758e+01
     14601 7.100250e-02     2.14715067236011414e+01
     14621 7.105250e-02     2.09762551242957578e+01
     14641 7.110250e-02     2.04966239575547746e+01
     14661 7.115250e-02     1.98448183222833237e+01
     14681 7.120250e-02     1.92660204957852095e+01
     14701 7.125250e-02     1.90870155059958151e+01
     14721 7.130250e-02     1.93947217410277517e+01
     14741 7.135250e-02     1.93470744686303995e+01
     14761 7.140250e-02     1.89941131833362000e+01
     14781 7.145250e-02     1.82487520482537668e+01
     14801 7.150250e-02     1.72363216314882344e+01
     14821 7.155250e-02     1.57894381358679041e+01
     14841 7.160250e-02     1.35643030674627649e+01
     14861 7.165250e-02     1.29882098861529602e+01
     14881 7.170250e-02     1.45088826767838004e+01
     14901 7.175250e-02     1.50324486900173344e+01
     14921 7.180250e-02     1.46396257662276721e+01
     14941 7.185250e-02     1.51137651628068408e+01
     14961 7.190250e-02     1.68830253837668245e+01
     14981 7.195250e-02     1.84214444064654650e+01
     15001 7.200250e-02     1.84786584231626279e+01
     15021 7.205250e-02     1.83827963770755787e+01
     15041 7.210250e-02     1.85755215667166240e+01
     15061 7.215250e-02     1.90608247909233945e+01
     15081 7.220250e-02     1.93579014200688135e+01
     15101 7.225250e-02     1.94933508448024355e+01
     15121 7.230250e-02     1.94719730479627415e+01
     15141 7.235250e-02     1.99752153431066191e+01
     15161 7.240250e-02     2.03275518462720655e+01
     15181 7.245250e-02     2.04940560138025880e+01
     15201 7.250250e-02     2.01330692745325130e+01
     15221 7.255250e-02     1.97597895747292753e+01
     15241 7.260250e-02     2.00184167186236337e+01
     15261 7.265250e-02     2.01125805538279252e+01
     15281 7.270250e-02     1.98230568336865787e+01
     15301 7.275500e-02     1.96391104110371337e+01
     15321 7.285500e-02     2.00854689345616251e+01
     15341 7.295500e-02     2.04694974524344637e+01
     15361 7.305500e-02     2.01436664915029056e+01
     15381 7.315500e-02     2.09615503204386719e+01
     15401 7.325500e-02     2.10133568232541563e+01
     15421 7.335500e-02     2.13185731474132147e+01
     15441 7.345500e-02     2.14910923421446327e+01
     15461 7.355500e-02     2.13534554463522177e+01
     15481 7.365500e-02     2.16008227362944076e+01
     15501 7.375500e-02     2.11086950981231567e+01
     15521 7.385500e-02     2.11083969236818376e+01
     15541 7.395500e-02     2.12983601098646425e+01
     15561 7.405500e-02     2.16622910862079259e+01
     15581 7.415500e-02     2.12866878972147617e+01
     15601 7.425500e-02     2.07000637894558288e+01
     15621 7.435500e-02     2.06436569245984636e+01
     15641 7.445500e-02     1.87837619761207790e+01
     15661 7.455500e-02     1.77850932187328965e+01
     15681 7.465500e-02     1.86547847001509730e+01
     15701 7.475500e-02     1.86147756764213774e+01
     15721 7.485500e-02     1.95102636093697619e+01
     15741 7.495500e-02     1.83190379320243473e+01
     15761 7.505500e-02     1.78589863154866251e+01
     15781 7.515500e-02     1.89700501605025664e+01
     15801 7.525500e-02     1.88771216822504364e+01
     15821 7.535500e-02     2.01495152147651027e+01
     15841 7.545500e-02     1.98329542111166219e+01
     15861 7.555500e-02     1.91438423377610007e+01
     15881 7.565500e-02     1.85327678246463812e+01
     15901 7.575500e-02     1.86257017364517523e+01
     15921 7.585500e-02     1.89902926670096903e+01
     15941 7.595500e-02     1.90834211435026937e+01
     15961 7.605500e-02     2.00175506231197673e+01
     15981 7.615500e-02     1.99084960977697385e+01
     16001 7.625500e-02     1.98295352503992248e+01
